game_date_time,home_team,away_team,home_score,away_score,score_difference,home_hits,home_bb,home_homeruns,home_stolenbases,home_strikeouts,home_doubleplays,home_errors,away_hits,away_bb,away_homeruns,away_stolenbases,away_strikeouts,away_doubleplays,away_errors,home_pitching,away_pitching,win,home_starter,away_starter
2021-10-01,LG,두산,0,2,2,7.0,2.0,0.0,0.0,11.0,1.0,0.0,5.0,3.0,0.0,1.0,7.0,0.0,0.0,10.690000000000001,7.359999999999999,2,임찬규,미란다
2021-10-01,KIA,키움,6,0,6,12.0,5.0,0.0,1.0,1.0,3.0,0.0,4.0,1.0,0.0,0.0,8.0,0.0,1.0,15.14,23.28,1,다카하시,최원태
2021-10-01,NC,SSG,3,3,0,5.0,6.0,0.0,2.0,11.0,0.0,1.0,7.0,10.0,1.0,2.0,8.0,1.0,0.0,34.72,29.3,3,파슨스,조병현
2021-10-02,KIA,한화,4,4,0,9.0,6.0,1.0,0.0,2.0,1.0,0.0,10.0,4.0,1.0,0.0,13.0,0.0,1.0,26.28,29.759999999999998,3,멩덴,남지민
2021-10-02,SSG,KT,2,2,0,7.0,4.0,1.0,2.0,12.0,0.0,0.0,8.0,4.0,0.0,0.0,5.0,4.0,1.0,18.02,16.68,3,가빌리오,쿠에바스
2021-10-02,키움,LG,3,10,7,8.0,6.0,0.0,0.0,8.0,2.0,0.0,19.0,2.0,0.0,1.0,4.0,3.0,2.0,18.16,9.0,2,정찬헌,켈리
2021-10-02,롯데,NC,4,4,0,11.0,2.0,0.0,0.0,10.0,0.0,0.0,7.0,2.0,1.0,1.0,7.0,0.0,1.0,27.3,17.1,3,서준원,신민혁
2021-10-02,두산,삼성,6,0,6,13.0,4.0,1.0,1.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,11.44,21.62,1,최원준,최채흥
2021-10-03,KIA,한화,9,6,3,18.0,6.0,0.0,0.0,5.0,3.0,4.0,10.0,5.0,0.0,0.0,4.0,1.0,2.0,35.519999999999996,34.08,1,한승혁,카펜터
2021-10-03,SSG,KT,6,8,2,7.0,5.0,2.0,1.0,6.0,0.0,2.0,17.0,8.0,1.0,1.0,6.0,1.0,2.0,31.6,21.82,2,조영우,소형준
2021-10-03,키움,LG,3,3,0,5.0,4.0,1.0,2.0,15.0,0.0,0.0,7.0,6.0,1.0,3.0,7.0,0.0,0.0,24.13,25.59,3,김선기,손주영
2021-10-03,롯데,NC,11,7,4,13.0,7.0,0.0,0.0,3.0,0.0,0.0,12.0,6.0,2.0,0.0,9.0,0.0,3.0,42.03,33.87,1,이승헌,송명기
2021-10-03,두산,삼성,9,13,4,15.0,6.0,0.0,0.0,5.0,0.0,0.0,19.0,4.0,0.0,0.0,4.0,1.0,0.0,42.7,44.15,2,유희관,이승민
2021-10-05,롯데,KIA,13,3,10,17.0,3.0,2.0,1.0,3.0,0.0,0.0,8.0,7.0,1.0,0.0,7.0,1.0,1.0,25.91,40.4,1,스트레일리,임기영
2021-10-05,KT,NC,4,4,0,11.0,6.0,3.0,0.0,5.0,0.0,2.0,8.0,1.0,1.0,2.0,3.0,0.0,0.0,17.91,44.56,3,데스파이네,이재학
2021-10-05,한화,두산,4,3,1,5.0,6.0,2.0,0.0,14.0,0.0,2.0,10.0,2.0,1.0,2.0,6.0,0.0,0.0,21.47,21.21,1,장민재,곽빈
2021-10-05,LG,SSG,0,8,8,3.0,2.0,0.0,0.0,4.0,1.0,0.0,12.0,4.0,2.0,2.0,6.0,0.0,0.0,14.39,16.17,2,이민호,최민준
2021-10-05,키움,삼성,8,2,6,11.0,3.0,1.0,0.0,8.0,0.0,1.0,7.0,3.0,0.0,1.0,2.0,0.0,1.0,13.27,30.73,1,요키시,허윤동
2021-10-06,LG,SSG,4,1,3,8.0,2.0,2.0,0.0,8.0,0.0,0.0,6.0,7.0,0.0,0.0,9.0,1.0,1.0,19.75,9.9,1,이우찬,이태양
2021-10-06,롯데,KIA,2,4,2,12.0,3.0,0.0,0.0,3.0,2.0,1.0,11.0,5.0,1.0,1.0,9.0,0.0,0.0,20.81,17.52,2,박세웅,윤중현
2021-10-06,KT,NC,2,4,2,7.0,3.0,2.0,0.0,8.0,2.0,4.0,4.0,3.0,0.0,2.0,6.0,0.0,0.0,8.46,14.58,2,배제성,루친스키
2021-10-06,한화,두산,3,4,1,8.0,5.0,1.0,1.0,10.0,0.0,0.0,7.0,2.0,1.0,1.0,9.0,1.0,3.0,23.61,26.58,2,킹험,최승용
2021-10-06,LG,SSG,3,11,8,8.0,2.0,0.0,1.0,9.0,1.0,1.0,11.0,5.0,1.0,0.0,11.0,0.0,0.0,13.03,25.47,2,임찬규,오원석
2021-10-06,키움,삼성,3,9,6,10.0,1.0,1.0,0.0,12.0,0.0,1.0,15.0,7.0,0.0,0.0,1.0,1.0,0.0,23.78,20.44,2,안우진,뷰캐넌
2021-06-27,두산,롯데,6,7,1,12.0,2.0,0.0,2.0,4.0,0.0,0.0,10.0,9.0,0.0,0.0,7.0,0.0,1.0,39.29,20.71,2,이영하,박세웅
2021-10-07,KIA,LG,1,8,7,4.0,2.0,0.0,0.0,5.0,1.0,2.0,12.0,2.0,1.0,0.0,8.0,1.0,1.0,28.650000000000002,15.0,2,다카하시,배재준
2021-10-07,두산,롯데,2,7,5,4.0,4.0,1.0,0.0,8.0,0.0,2.0,14.0,3.0,1.0,2.0,12.0,0.0,1.0,20.45,20.73,2,미란다,이인복
2021-10-07,한화,SSG,4,3,1,10.0,6.0,1.0,2.0,3.0,0.0,0.0,6.0,8.0,0.0,1.0,5.0,0.0,1.0,21.97,32.7,1,김민우,조병현
2021-10-07,NC,삼성,4,5,1,8.0,2.0,1.0,1.0,8.0,1.0,0.0,7.0,8.0,0.0,1.0,9.0,0.0,0.0,41.1,9.51,2,파슨스,원태인
2021-10-07,KT,키움,9,2,7,6.0,5.0,1.0,1.0,2.0,0.0,2.0,7.0,1.0,1.0,0.0,5.0,1.0,1.0,12.44,21.48,1,엄상백,최원태
2021-10-08,KIA,LG,2,2,0,5.0,5.0,0.0,0.0,8.0,0.0,0.0,8.0,2.0,0.0,0.0,7.0,0.0,0.0,10.41,9.96,3,멩덴,켈리
2021-10-08,두산,롯데,14,5,9,10.0,10.0,0.0,0.0,4.0,2.0,1.0,10.0,1.0,1.0,0.0,4.0,1.0,0.0,28.14,57.27,1,최원준,서준원
2021-10-08,한화,SSG,3,7,4,6.0,1.0,0.0,0.0,13.0,1.0,2.0,7.0,14.0,1.0,4.0,6.0,0.0,0.0,59.12,24.82,2,남지민,가빌리오
2021-10-08,NC,삼성,6,0,6,7.0,9.0,2.0,0.0,4.0,1.0,0.0,3.0,4.0,0.0,0.0,5.0,1.0,1.0,14.899999999999999,27.61,1,신민혁,몽고메리
2021-10-09,한화,KIA,4,6,2,5.0,8.0,1.0,0.0,9.0,2.0,0.0,10.0,7.0,1.0,0.0,10.0,1.0,0.0,18.07,36.37,2,카펜터,한승혁
2021-10-09,LG,KT,6,1,5,10.0,6.0,2.0,2.0,7.0,0.0,0.0,7.0,4.0,0.0,3.0,10.0,2.0,0.0,18.74,11.18,1,임준형,고영표
2021-10-09,SSG,롯데,2,0,2,3.0,3.0,1.0,0.0,4.0,0.0,0.0,3.0,4.0,0.0,0.0,7.0,1.0,1.0,16.38,17.64,1,조영우,이승헌
2021-10-10,한화,KIA,1,3,2,10.0,5.0,0.0,0.0,3.0,4.0,1.0,8.0,3.0,0.0,1.0,4.0,0.0,0.0,17.94,28.85,2,장민재,이민우
2021-10-10,NC,두산,5,1,4,9.0,4.0,2.0,0.0,6.0,1.0,0.0,2.0,7.0,0.0,0.0,4.0,0.0,1.0,27.46,42.02,1,송명기,유희관
2021-10-10,한화,KIA,0,5,5,5.0,2.0,0.0,0.0,9.0,1.0,0.0,13.0,3.0,0.0,2.0,6.0,0.0,3.0,48.21,20.49,2,김이환,임기영
2021-10-11,LG,KT,2,4,2,7.0,4.0,0.0,0.0,3.0,0.0,1.0,5.0,10.0,0.0,1.0,6.0,0.0,0.0,25.46,17.5,2,이민호,데스파이네
2021-10-12,두산,KT,4,1,3,9.0,4.0,0.0,1.0,9.0,1.0,1.0,3.0,10.0,0.0,0.0,12.0,0.0,1.0,17.57,12.93,1,곽빈,쿠에바스
2021-10-12,SSG,LG,4,4,0,5.0,4.0,2.0,2.0,9.0,1.0,0.0,6.0,4.0,0.0,1.0,11.0,0.0,1.0,18.490000000000002,17.259999999999998,3,최민준,수아레즈
2021-10-12,키움,NC,13,2,11,13.0,12.0,0.0,2.0,11.0,0.0,1.0,5.0,5.0,0.0,0.0,7.0,0.0,1.0,13.52,75.31,1,요키시,루친스키
2021-10-12,KIA,삼성,1,2,1,4.0,1.0,1.0,0.0,5.0,0.0,0.0,4.0,7.0,0.0,1.0,7.0,1.0,0.0,25.96,8.64,2,윤중현,뷰캐넌
2021-10-13,두산,KT,5,3,2,7.0,5.0,0.0,1.0,4.0,0.0,0.0,7.0,4.0,0.0,0.0,12.0,0.0,2.0,7.79,8.46,1,미란다,배제성
2021-10-13,롯데,LG,4,4,0,14.0,3.0,0.0,0.0,9.0,0.0,0.0,8.0,3.0,0.0,1.0,12.0,0.0,0.0,32.92,14.82,3,스트레일리,임찬규
2021-10-13,키움,NC,8,2,6,13.0,1.0,1.0,1.0,11.0,1.0,0.0,6.0,1.0,1.0,0.0,6.0,0.0,0.0,11.64,13.91,1,안우진,파슨스
2021-10-13,KIA,삼성,3,5,2,10.0,4.0,0.0,0.0,8.0,0.0,0.0,9.0,2.0,2.0,0.0,13.0,2.0,0.0,17.71,21.04,2,다카하시,몽고메리
2021-10-14,두산,KT,2,6,4,8.0,2.0,0.0,0.0,6.0,1.0,0.0,13.0,4.0,0.0,0.0,8.0,0.0,1.0,36.77,12.68,2,최원준,소형준
2021-10-14,롯데,LG,3,13,10,7.0,3.0,0.0,0.0,8.0,0.0,1.0,14.0,7.0,2.0,3.0,5.0,0.0,1.0,56.35,20.53,2,박세웅,켈리
2021-10-14,키움,NC,4,8,4,8.0,2.0,1.0,0.0,7.0,1.0,1.0,10.0,6.0,1.0,1.0,8.0,0.0,0.0,29.95,19.68,2,최원태,신민혁
2021-10-14,KIA,삼성,5,2,3,9.0,5.0,0.0,0.0,5.0,3.0,2.0,3.0,5.0,0.0,1.0,6.0,3.0,1.0,18.35,24.59,1,멩덴,원태인
2021-10-15,KT,KIA,7,7,0,9.0,9.0,1.0,3.0,6.0,0.0,1.0,12.0,5.0,0.0,1.0,4.0,0.0,0.0,21.48,44.45,3,엄상백,최용준
2021-10-15,롯데,LG,4,2,2,12.0,3.0,0.0,0.0,2.0,1.0,2.0,9.0,3.0,0.0,2.0,7.0,1.0,1.0,20.54,11.4,1,이인복,배재준
2021-10-15,두산,NC,0,5,5,1.0,3.0,0.0,0.0,4.0,2.0,0.0,9.0,3.0,0.0,2.0,8.0,0.0,2.0,30.48,5.09,2,박종기,이재학
2021-10-15,삼성,키움,0,2,2,3.0,1.0,0.0,0.0,4.0,0.0,0.0,7.0,1.0,1.0,0.0,5.0,1.0,1.0,4.72,4.18,2,최채흥,정찬헌
2021-10-16,삼성,키움,7,5,2,8.0,8.0,1.0,1.0,5.0,0.0,0.0,9.0,4.0,1.0,0.0,7.0,2.0,1.0,25.46,16.48,1,백정현,김선기
2021-10-16,KT,한화,11,2,9,13.0,8.0,0.0,0.0,7.0,1.0,0.0,6.0,2.0,0.0,0.0,9.0,1.0,0.0,10.58,29.85,1,데스파이네,킹험
2021-10-16,두산,KIA,4,6,2,11.0,3.0,0.0,0.0,10.0,1.0,1.0,9.0,5.0,1.0,1.0,5.0,2.0,2.0,36.7,26.560000000000002,2,최승용,임기영
2021-10-16,NC,LG,2,1,1,8.0,1.0,0.0,1.0,8.0,1.0,1.0,6.0,5.0,1.0,1.0,10.0,0.0,0.0,35.7,9.64,1,송명기,임준형
2021-10-16,롯데,SSG,4,8,4,10.0,6.0,1.0,0.0,6.0,1.0,0.0,11.0,9.0,2.0,1.0,11.0,1.0,1.0,37.26,27.66,2,프랑코,폰트
2021-10-16,삼성,키움,5,4,1,10.0,3.0,0.0,2.0,6.0,0.0,0.0,8.0,6.0,1.0,1.0,10.0,0.0,0.0,34.410000000000004,16.88,1,이재희,한현희
2021-10-17,KT,한화,1,2,1,5.0,3.0,0.0,0.0,10.0,2.0,1.0,7.0,0.0,0.0,0.0,14.0,0.0,2.0,12.48,13.64,2,쿠에바스,카펜터
2021-10-17,두산,KIA,3,3,0,6.0,6.0,0.0,1.0,4.0,0.0,0.0,9.0,7.0,0.0,1.0,7.0,1.0,1.0,30.64,36.230000000000004,3,곽빈,이민우
2021-10-17,NC,LG,1,11,10,6.0,2.0,1.0,0.0,10.0,0.0,2.0,11.0,7.0,0.0,1.0,11.0,0.0,0.0,9.77,9.440000000000001,2,루친스키,이민호
2021-10-17,롯데,SSG,4,14,10,13.0,2.0,0.0,0.0,3.0,1.0,1.0,18.0,11.0,3.0,0.0,4.0,2.0,1.0,45.65,17.25,2,이승헌,가빌리오
2021-10-17,삼성,키움,6,3,3,11.0,3.0,0.0,1.0,4.0,2.0,1.0,10.0,1.0,0.0,0.0,8.0,0.0,2.0,13.23,11.57,1,뷰캐넌,요키시
2021-10-17,NC,LG,0,1,1,5.0,1.0,0.0,0.0,12.0,0.0,0.0,3.0,7.0,0.0,0.0,7.0,1.0,0.0,34.57,17.52,2,김태경,수아레즈
2021-10-17,롯데,SSG,3,0,3,10.0,4.0,0.0,0.0,5.0,1.0,1.0,1.0,3.0,0.0,0.0,13.0,0.0,0.0,17.11,29.59,1,스트레일리,조영우
2021-10-17,두산,KIA,5,2,3,7.0,4.0,1.0,1.0,5.0,1.0,0.0,8.0,4.0,0.0,0.0,6.0,0.0,2.0,26.25,13.03,1,현도훈,윤중현
2021-10-19,NC,KT,4,2,2,8.0,7.0,2.0,1.0,11.0,0.0,0.0,5.0,0.0,1.0,1.0,8.0,0.0,1.0,12.09,18.8,1,파슨스,배제성
2021-10-19,삼성,두산,0,5,5,5.0,1.0,0.0,1.0,11.0,1.0,0.0,13.0,6.0,1.0,1.0,9.0,1.0,1.0,24.65,7.359999999999999,2,몽고메리,미란다
2021-10-19,KIA,SSG,5,4,1,11.0,3.0,1.0,2.0,3.0,0.0,0.0,8.0,4.0,1.0,0.0,10.0,1.0,0.0,18.79,17.37,1,다카하시,최민준
2021-10-19,LG,키움,4,5,1,6.0,6.0,1.0,0.0,10.0,1.0,1.0,11.0,1.0,1.0,0.0,7.0,0.0,1.0,14.07,18.79,2,임찬규,안우진
2021-10-20,KIA,KT,3,0,3,4.0,3.0,0.0,2.0,3.0,1.0,0.0,6.0,2.0,0.0,0.0,7.0,1.0,2.0,17.07,7.07,1,멩덴,소형준
2021-10-20,SSG,NC,7,7,0,7.0,2.0,2.0,0.0,7.0,0.0,0.0,12.0,8.0,1.0,3.0,9.0,0.0,0.0,33.62,21.07,3,오원석,신민혁
2021-10-20,LG,키움,5,6,1,7.0,5.0,0.0,1.0,5.0,1.0,0.0,9.0,6.0,0.0,1.0,6.0,1.0,0.0,21.68,15.17,2,켈리,최원태
2021-10-21,KIA,한화,2,13,11,9.0,4.0,0.0,0.0,6.0,2.0,1.0,11.0,13.0,0.0,0.0,4.0,0.0,0.0,31.61,31.73,2,이준영,김민우
2021-10-21,SSG,두산,7,1,6,11.0,6.0,1.0,1.0,8.0,0.0,2.0,7.0,1.0,0.0,0.0,9.0,0.0,1.0,16.07,31.080000000000002,1,폰트,최원준
2021-10-21,LG,키움,5,5,0,10.0,4.0,0.0,0.0,5.0,0.0,0.0,10.0,4.0,0.0,2.0,10.0,2.0,1.0,21.02,18.72,3,임준형,정찬헌
2021-10-22,롯데,한화,1,0,1,3.0,2.0,1.0,0.0,7.0,1.0,0.0,3.0,3.0,0.0,0.0,10.0,1.0,1.0,16.55,11.19,1,이인복,킹험
2021-10-22,삼성,KT,4,2,2,9.0,2.0,0.0,0.0,7.0,0.0,0.0,8.0,1.0,1.0,1.0,6.0,0.0,1.0,9.81,8.41,1,원태인,고영표
2021-10-22,SSG,두산,12,6,6,17.0,7.0,2.0,1.0,4.0,0.0,1.0,11.0,5.0,0.0,0.0,5.0,1.0,1.0,22.91,39.61,1,가빌리오,박종기
2021-10-22,NC,KIA,3,5,2,6.0,4.0,0.0,0.0,7.0,1.0,0.0,8.0,8.0,0.0,1.0,5.0,1.0,0.0,29.45,10.540000000000001,2,이재학,임기영
2021-10-23,NC,KIA,4,7,3,7.0,4.0,1.0,0.0,4.0,1.0,0.0,14.0,4.0,1.0,0.0,5.0,1.0,1.0,19.4,17.72,2,송명기,윤중현
2021-10-23,롯데,한화,15,15,0,13.0,6.0,3.0,0.0,9.0,0.0,1.0,14.0,14.0,1.0,1.0,10.0,0.0,4.0,76.38,25.4,3,이승헌,카펜터
2021-10-23,삼성,KT,4,0,4,11.0,1.0,3.0,0.0,4.0,1.0,0.0,4.0,3.0,0.0,0.0,7.0,1.0,0.0,12.559999999999999,10.99,1,백정현,쿠에바스
2021-10-23,두산,LG,3,3,0,9.0,5.0,1.0,1.0,7.0,1.0,1.0,4.0,11.0,1.0,1.0,6.0,0.0,1.0,22.24,18.96,3,곽빈,이민호
2021-10-23,NC,KIA,5,2,3,11.0,4.0,0.0,1.0,4.0,2.0,0.0,9.0,1.0,0.0,1.0,16.0,1.0,1.0,14.32,32.480000000000004,1,루친스키,이민우
2021-10-24,롯데,한화,3,2,1,10.0,0.0,1.0,0.0,4.0,2.0,0.0,7.0,2.0,1.0,4.0,9.0,0.0,1.0,22.8,27.810000000000002,1,스트레일리,장민재
2021-10-24,NC,KIA,4,1,3,8.0,4.0,1.0,0.0,10.0,0.0,2.0,7.0,1.0,0.0,1.0,12.0,0.0,1.0,12.39,13.7,1,파슨스,다카하시
2021-10-24,두산,LG,5,4,1,9.0,4.0,0.0,3.0,7.0,1.0,0.0,5.0,11.0,0.0,0.0,6.0,1.0,2.0,16.169999999999998,19.75,1,미란다,이상영
2021-10-24,삼성,SSG,3,3,0,7.0,5.0,2.0,0.0,5.0,2.0,2.0,4.0,2.0,1.0,0.0,9.0,1.0,1.0,19.38,23.419999999999998,3,뷰캐넌,김건우
2021-10-24,KT,키움,7,1,6,17.0,2.0,0.0,0.0,8.0,2.0,0.0,5.0,4.0,0.0,0.0,6.0,0.0,0.0,8.58,16.74,1,데스파이네,요키시
2021-10-24,두산,LG,3,3,0,7.0,7.0,1.0,1.0,4.0,0.0,1.0,5.0,4.0,0.0,0.0,4.0,0.0,2.0,45.45,16.4,3,현도훈,임찬규
2021-10-25,LG,롯데,4,4,0,7.0,1.0,0.0,0.0,13.0,0.0,0.0,10.0,2.0,0.0,0.0,7.0,0.0,1.0,15.18,21.48,3,켈리,박세웅
2021-10-25,한화,키움,4,9,5,4.0,3.0,1.0,1.0,8.0,1.0,2.0,12.0,6.0,1.0,1.0,5.0,1.0,3.0,40.47,13.059999999999999,2,윤대경,안우진
2021-10-26,한화,LG,0,4,4,3.0,4.0,0.0,0.0,6.0,1.0,0.0,7.0,3.0,0.0,2.0,4.0,0.0,0.0,14.61,9.899999999999999,2,김민우,임준형
2021-10-26,NC,SSG,5,7,2,8.0,0.0,2.0,0.0,6.0,1.0,0.0,13.0,5.0,1.0,0.0,9.0,1.0,2.0,33.53,24.12,2,신민혁,최민준
2021-10-26,두산,키움,7,2,5,8.0,5.0,1.0,0.0,7.0,1.0,0.0,8.0,2.0,0.0,1.0,6.0,0.0,0.0,19.32,24.78,1,최원준,최원태
2021-10-27,롯데,KIA,2,3,1,5.0,0.0,1.0,0.0,5.0,1.0,1.0,10.0,5.0,0.0,0.0,7.0,2.0,0.0,34.22,8.84,2,이인복,멩덴
2021-10-27,한화,LG,1,9,8,4.0,6.0,0.0,1.0,16.0,1.0,3.0,11.0,6.0,1.0,0.0,7.0,0.0,0.0,20.1,13.16,2,킹험,수아레즈
2021-10-27,KT,NC,6,9,3,10.0,5.0,2.0,1.0,5.0,0.0,1.0,14.0,4.0,1.0,1.0,11.0,1.0,1.0,12.22,24.59,2,배제성,이재학
2021-10-27,SSG,두산,5,8,3,7.0,8.0,1.0,1.0,10.0,1.0,1.0,9.0,8.0,0.0,1.0,3.0,0.0,0.0,14.48,21.23,2,폰트,김민규
2021-10-27,키움,삼성,8,3,5,11.0,4.0,0.0,2.0,10.0,0.0,2.0,7.0,3.0,0.0,0.0,5.0,0.0,2.0,14.65,24.43,1,정찬헌,몽고메리
2021-10-28,KT,NC,1,1,0,9.0,5.0,0.0,2.0,8.0,0.0,0.0,8.0,1.0,0.0,0.0,14.0,0.0,0.0,5.4,16.19,3,고영표,송명기
2021-10-28,롯데,KIA,3,5,2,9.0,4.0,2.0,2.0,6.0,1.0,0.0,6.0,4.0,1.0,1.0,7.0,1.0,1.0,11.17,20.79,2,프랑코,임기영
2021-10-28,한화,LG,1,1,0,4.0,5.0,0.0,1.0,17.0,0.0,0.0,4.0,6.0,0.0,0.0,8.0,1.0,1.0,14.530000000000001,13.879999999999999,3,카펜터,이민호
2021-10-28,SSG,두산,4,3,1,4.0,2.0,1.0,0.0,9.0,0.0,1.0,9.0,5.0,1.0,1.0,10.0,1.0,0.0,11.59,13.44,1,가빌리오,곽빈
2021-10-28,KT,NC,5,2,3,11.0,2.0,1.0,1.0,3.0,1.0,0.0,9.0,2.0,0.0,0.0,16.0,0.0,0.0,9.040000000000001,28.8,1,쿠에바스,김태경
2021-10-29,키움,KT,4,2,2,8.0,4.0,0.0,0.0,4.0,0.0,0.0,7.0,6.0,0.0,0.0,2.0,1.0,0.0,14.33,8.4,1,한현희,데스파이네
2021-10-29,롯데,LG,1,4,3,9.0,2.0,0.0,0.0,6.0,0.0,0.0,7.0,7.0,0.0,2.0,7.0,0.0,0.0,43.43,11.29,2,스트레일리,임찬규
2021-10-29,KIA,두산,5,11,6,10.0,7.0,1.0,0.0,11.0,2.0,3.0,13.0,8.0,2.0,2.0,4.0,1.0,0.0,10.530000000000001,32.93,2,윤중현,김명신
2021-10-29,NC,삼성,3,1,2,7.0,2.0,1.0,0.0,7.0,1.0,2.0,7.0,3.0,0.0,0.0,8.0,1.0,0.0,15.790000000000001,7.36,1,루친스키,백정현
2021-10-30,SSG,KT,3,8,5,10.0,3.0,1.0,0.0,11.0,2.0,1.0,13.0,6.0,2.0,0.0,6.0,0.0,1.0,34.21,9.5,2,김건우,소형준
2021-10-30,롯데,LG,4,2,2,9.0,4.0,1.0,0.0,6.0,0.0,0.0,3.0,7.0,1.0,0.0,7.0,0.0,0.0,14.75,10.5,1,박세웅,켈리
2021-10-30,한화,두산,3,5,2,7.0,1.0,0.0,0.0,8.0,0.0,2.0,8.0,4.0,1.0,1.0,5.0,0.0,1.0,35.38,14.03,2,장민재,최원준
2021-10-30,NC,삼성,5,11,6,10.0,4.0,2.0,0.0,7.0,2.0,1.0,12.0,7.0,3.0,1.0,9.0,0.0,0.0,44.42,9.69,2,파슨스,뷰캐넌
2021-10-30,KIA,키움,1,6,5,5.0,0.0,1.0,0.0,7.0,1.0,0.0,12.0,6.0,1.0,0.0,5.0,1.0,1.0,25.2,13.17,2,다카하시,요키시
2021-10-31,삼성,KT,0,1,1,2.0,3.0,0.0,1.0,8.0,0.0,1.0,2.0,2.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,2,원태인,쿠에바스
2022-04-02,두산,한화,6,4,2,9.0,3.0,1.0,3.0,4.0,2.0,1.0,10.0,5.0,0.0,1.0,11.0,1.0,2.0,32.4,9.0,1,스탁,김민우
2022-04-02,KIA,LG,0,9,9,3.0,5.0,0.0,2.0,10.0,1.0,3.0,6.0,5.0,1.0,2.0,10.0,0.0,0.0,45.0,0.0,2,양현종,플럿코
2022-04-02,키움,롯데,2,7,5,9.0,3.0,0.0,0.0,11.0,0.0,1.0,9.0,4.0,0.0,1.0,11.0,0.0,0.0,12.0,10.8,2,안우진,반즈
2022-04-02,NC,SSG,0,4,4,0.0,1.0,0.0,0.0,11.0,0.0,0.0,8.0,4.0,0.0,0.0,8.0,0.0,0.0,40.5,0.0,2,루친스키,폰트
2022-04-02,KT,삼성,4,1,3,11.0,5.0,0.0,1.0,4.0,2.0,0.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,1.5,3.0,1,쿠에바스,뷰캐넌
2022-04-03,두산,한화,1,0,1,7.0,1.0,1.0,0.0,9.0,0.0,1.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.5,1,최원준,킹험
2022-04-03,KIA,LG,2,3,1,10.0,6.0,1.0,1.0,6.0,1.0,0.0,10.0,2.0,0.0,0.0,15.0,2.0,0.0,11.57,4.91,2,놀린,이민호
2022-04-03,키움,롯데,4,3,1,9.0,4.0,0.0,1.0,7.0,0.0,1.0,12.0,2.0,0.0,0.0,8.0,1.0,0.0,19.5,18.34,1,요키시,박세웅
2022-04-03,NC,SSG,1,4,3,5.0,3.0,0.0,0.0,10.0,1.0,1.0,7.0,3.0,3.0,2.0,8.0,0.0,0.0,12.0,13.5,2,파슨스,노경은
2022-04-03,KT,삼성,5,6,1,8.0,6.0,1.0,1.0,10.0,0.0,1.0,11.0,0.0,0.0,1.0,5.0,0.0,1.0,40.5,21.0,2,배제성,수아레즈
2022-04-05,KIA,한화,4,3,1,6.0,7.0,0.0,0.0,2.0,1.0,1.0,7.0,2.0,0.0,1.0,12.0,0.0,0.0,6.75,13.5,1,로니,윤대경
2022-04-05,키움,LG,4,8,4,5.0,5.0,1.0,1.0,12.0,0.0,1.0,12.0,2.0,1.0,0.0,2.0,0.0,1.0,30.6,8.4,2,애플러,임찬규
2022-04-05,NC,롯데,1,5,4,2.0,2.0,1.0,0.0,12.0,0.0,0.0,12.0,5.0,1.0,2.0,6.0,1.0,1.0,129.0,1.29,2,신민혁,김진욱
2022-04-05,KT,SSG,5,8,3,12.0,5.0,0.0,2.0,9.0,3.0,2.0,11.0,2.0,0.0,0.0,5.0,1.0,1.0,11.08,19.8,2,데스파이네,노바
2022-04-05,두산,삼성,5,6,1,11.0,1.0,1.0,0.0,9.0,1.0,2.0,6.0,8.0,1.0,3.0,6.0,0.0,2.0,46.61,17.06,2,이영하,원태인
2022-04-06,KIA,한화,7,4,3,12.0,7.0,0.0,0.0,10.0,0.0,1.0,7.0,6.0,1.0,0.0,6.0,0.0,1.0,14.46,28.8,1,이의리,카펜터
2022-04-06,키움,LG,1,2,1,5.0,5.0,0.0,1.0,7.0,1.0,0.0,5.0,4.0,1.0,0.0,7.0,2.0,1.0,15.19,1.5,2,최원태,손주영
2022-04-06,NC,롯데,5,0,5,9.0,2.0,0.0,1.0,5.0,0.0,1.0,4.0,5.0,0.0,0.0,9.0,1.0,1.0,0.0,15.43,1,송명기,이인복
2022-04-06,KT,SSG,0,3,3,3.0,3.0,0.0,0.0,9.0,0.0,0.0,6.0,1.0,1.0,1.0,10.0,1.0,0.0,8.780000000000001,0.0,2,고영표,오원석
2022-04-06,두산,삼성,1,7,6,5.0,2.0,1.0,0.0,6.0,2.0,4.0,10.0,4.0,0.0,0.0,6.0,1.0,0.0,22.5,27.2,2,곽빈,양창섭
2022-04-07,KIA,한화,6,2,4,8.0,5.0,1.0,0.0,7.0,0.0,3.0,7.0,3.0,0.0,1.0,7.0,0.0,0.0,1.59,21.79,1,한승혁,박윤철
2022-04-07,키움,LG,0,6,6,4.0,2.0,0.0,0.0,4.0,0.0,0.0,11.0,2.0,2.0,2.0,3.0,2.0,0.0,16.5,0.0,2,정찬헌,김윤식
2022-04-07,NC,롯데,1,2,1,5.0,2.0,0.0,0.0,10.0,0.0,2.0,5.0,4.0,0.0,0.0,7.0,2.0,0.0,15.9,15.22,2,이재학,반즈
